"","age","black","south","kww","iq","married","exper","region","educ","wage"
"1764",24,0,1,24,102.449781659389,1,6,"6",12,24.8600023373785
"1765",27,0,1,34,102.449781659389,0,13,"6",8,24.8600023373785
"1766",27,0,1,22,102.449781659389,1,9,"6",12,17.4019980849123
"1767",24,0,1,34,102.449781659389,1,5,"6",13,22.970638001449
"1768",30,1,1,29,102.449781659389,0,11,"6",13,27.2465622012171
"1769",28,1,1,32,102.449781659389,1,10,"6",12,12.6786004458283
"1770",24,1,1,26,102.449781659389,0,5,"6",13,26.0532823758419
"1771",33,1,1,29,102.449781659389,1,15,"6",12,14.5182428388163
"1772",28,0,1,24,102.449781659389,1,8,"6",14,18.645002051816
"1773",32,0,1,38,102.449781659389,0,8,"6",18,26.3018808547367
"1774",25,0,1,20,124,0,3,"6",16,45.1954770056234
"1775",28,0,1,30,102.449781659389,1,13,"6",9,17.551158171081
"1776",28,0,1,41,107,1,8,"6",14,57.4265966211072
"1777",34,0,1,22,102.449781659389,0,20,"6",8,12.4300011450144
"1778",28,0,1,35,107,1,9,"6",13,38.8313108041703
"1779",31,0,1,45,110,0,12,"6",13,20.6835234033375
"1780",29,1,1,30,80,1,10,"5",13,18.0980797598996
"1781",27,1,1,27,91,1,8,"5",13,18.645002051816
"1782",24,1,1,29,102.449781659389,1,3,"5",15,18.645002051816
"1783",28,1,1,26,96,1,6,"5",16,17.7997641292438
"1784",31,1,1,16,102.449781659389,0,18,"5",7,14.9160012497365
"1785",25,0,1,32,102,1,5,"5",14,26.2521623838395
"1786",34,0,1,26,93,0,16,"5",12,14.8662825461292
"1787",32,1,1,33,102.449781659389,1,18,"5",8,22.374002275758
"1788",25,1,1,20,102.449781659389,1,5,"5",14,26.8488025072042
"1789",29,0,1,26,102.449781659389,1,15,"5",8,26.2521623838395
"1790",30,0,1,36,81,1,12,"5",12,38.2346833385792
"1791",26,1,0,32,102.449781659389,0,8,"5",12,9.84456103294627
"1792",24,1,0,22,102.449781659389,0,6,"5",12,19.8880013476145
"1793",28,1,0,26,102.449781659389,0,10,"5",12,37.4391664159504
"1794",24,1,0,20,102.449781659389,0,6,"5",12,22.1254034077875
"1795",30,1,1,18,102.449781659389,1,15,"5",9,11.9328006864163
"1796",25,1,1,6,102.449781659389,1,16,"5",3,8.30324015956971
"1797",24,0,1,36,102.449781659389,1,6,"5",12,22.1254034077875
"1798",26,1,1,8,102.449781659389,1,10,"5",10,12.4300011450144
"1799",26,0,1,36,99,1,8,"5",12,23.6170003613708
"1800",28,0,1,42,122,1,6,"5",16,19.8880013476145
"1801",24,0,1,38,94,0,0,"5",18,19.7885619269446
"1802",25,1,0,24,102.449781659389,1,7,"5",12,17.4019980849123
"1803",33,1,1,26,93,1,15,"5",12,26.0035626469547
"1804",31,1,1,31,102.449781659389,1,15,"5",10,13.4244012280332
"1805",30,1,1,20,102.449781659389,1,15,"5",9,15.413199509025
"1806",31,1,1,33.540668241647,102.449781659389,0,19,"5",6,14.9160012497365
"1807",28,1,1,32,69,1,10,"5",12,16.1590034767987
"1808",24,0,1,28,102.449781659389,1,6,"5",12,44.7480046367455
"1809",26,0,1,35,102,1,7,"5",13,37.2900041746565
"1810",26,1,1,12,102.449781659389,1,12,"5",8,14.1702000717664
"1811",24,0,1,10,102.449781659389,1,6,"5",12,13.8221608316518
"1812",29,1,1,29,102.449781659389,1,10,"5",13,24.8600023373785
"1813",30,0,1,28,102.449781659389,1,16,"5",8,34.8039962361142
"1814",26,0,1,16,102.449781659389,1,11,"5",9,14.9160012497365
"1815",34,0,1,36,102.449781659389,1,20,"5",8,19.4902426966493
"1816",34,0,1,44,95,1,16,"5",12,25.4069204987139
"1817",31,0,1,37,98,0,9,"5",16,31.0252856612722
"1818",27,1,1,28,84,1,9,"5",12,12.1316780446673
"1819",27,0,1,30,88,1,9,"5",12,18.0483626447995
"1820",27,0,1,41,109,0,5,"7",16,30.1303174635296
"1821",25,0,1,32,115,1,7,"7",12,37.787199657817
"1822",31,0,1,37,105,1,11,"7",14,19.1421984940343
"1823",32,1,1,27,102.449781659389,1,14,"7",12,24.6114032755735
"1824",27,0,1,38,90,1,5,"7",16,41.1681624588125
"1825",25,0,1,28,92,1,7,"7",12,20.0868779488733
"1826",27,0,1,27,113,0,6,"7",15,13.275241908778
"1827",34,0,1,41,82,1,16,"7",12,21.8768021688112
"1828",28,0,1,22,105,0,8,"7",14,18.645002051816
"1829",24,0,1,22,102.449781659389,1,8,"7",10,14.9657220984842
"1830",34,0,1,36,95,1,16,"7",12,32.7157584378265
"1831",24,1,0,33,92,0,3,"7",15,25.5560799318088
"1832",26,1,1,25,102.449781659389,0,8,"7",12,14.9160012497365
"1833",26,1,1,24,102.449781659389,0,8,"7",12,11.4356005514707
"1834",31,1,1,12,102.449781659389,0,15,"7",10,12.9272024419514
"1835",24,1,1,16,102.449781659389,1,6,"7",12,15.1645979540789
"1836",31,1,1,21,102.449781659389,1,17,"7",8,21.3795971662144
"1837",24,1,1,12,102.449781659389,1,10,"7",8,12.9272024419514
"1838",24,0,1,36,140,0,2,"7",16,28.6884451313709
"1839",29,1,1,19,102.449781659389,1,12,"7",11,21.1310009593587
"1840",25,1,1,24,102.449781659389,1,7,"7",12,15.6617983969033
"1841",29,0,1,33,85,1,10,"7",13,18.645002051816
"1842",33,1,1,23,102.449781659389,1,18,"7",9,24.8600023373785
"1843",25,0,1,30,116,0,7,"7",12,24.8600023373785
"1844",32,1,1,24,85,1,14,"7",12,17.4019980849123
"1845",29,1,1,20,85,1,13,"7",10,26.1029975953804
"1846",26,0,1,37,102.449781659389,1,3,"7",17,24.8600023373785
"1847",25,0,1,21,122,1,3,"7",16,19.1421984940343
"1848",25,1,1,25,102.449781659389,1,10,"7",9,4.97200031796373
"1849",26,1,1,26,74,1,5,"7",15,14.9160012497365
"1850",24,1,1,24,102.449781659389,0,6,"7",12,9.34736118011232
"1851",33,1,1,19,102.449781659389,1,19,"7",8,17.6506036490926
"1852",25,1,1,19,110,1,7,"7",12,13.275241908778
"1853",28,1,1,30,102.449781659389,1,10,"7",12,13.275241908778
"1854",34,0,1,38,102.449781659389,1,16,"7",12,29.1359152297941
"1855",24,1,1,27,102.449781659389,0,6,"5",12,18.645002051816
"1856",31,1,1,27,102.449781659389,0,13,"5",12,17.2031218867933
"1857",28,0,1,43,123,1,6,"5",16,27.0974060619149
"1858",25,0,1,31,122,1,5,"5",14,27.9426430977408
"1859",26,0,0,24,86,1,8,"5",12,28.6884451313709
"1860",26,0,0,30,80,1,5,"5",15,44.2508068998576
"1861",26,0,1,30,96,1,7,"5",13,31.0750037377985
"1862",26,0,1,31,112,0,7,"5",13,20.6835234033375
"1863",31,0,1,28,102.449781659389,1,19,"5",6,33.9587640848183
"1864",30,1,1,20,102.449781659389,1,13,"5",11,31.0750037377985
"1865",27,1,1,34,102.449781659389,0,12,"5",9,15.413199509025
"1866",28,1,1,16,77,1,10,"5",12,33.0140736032769
"1867",32,0,1,22,92,1,15,"5",11,14.2199231323296
"1868",26,1,1,36,102.449781659389,1,8,"5",12,29.8320025562927
"1869",29,1,0,37,89,0,7,"5",16,36.8922402813431
"1870",27,1,1,28,102.449781659389,0,10,"5",11,11.1870011165716
"1871",34,0,1,41,87,1,16,"5",12,30.9755585086705
"1872",24,0,1,29,102.449781659389,0,6,"5",12,29.9811535245566
"1873",29,0,1,39,95,1,11,"5",12,27.3460034291605
"1874",27,0,1,39,117,1,5,"5",16,39.8257265162411
"1875",30,0,1,40,67,1,10,"7",14,16.4076018895366
"1876",34,0,1,50,112,1,12,"7",16,34.0084799536539
"1877",29,0,0,41,119,0,8,"7",15,49.7200047694565
"1878",30,0,1,30,103,0,8,"7",16,54.2445293766184
"1879",24,1,1,23,102.449781659389,0,5,"7",13,23.6667156683325
"1880",24,1,1,30,102.449781659389,0,6,"7",12,24.8600023373785
"1881",25,1,1,31,102.449781659389,1,5,"7",14,47.234000812706
"1882",30,1,1,36,102.449781659389,1,6,"7",18,56.7802407631295
"1883",32,1,1,29,74,1,14,"7",12,22.374002275758
"1884",25,0,1,32,102.449781659389,1,7,"7",12,22.2745564211878
"1885",27,0,1,35,112,0,5,"7",16,17.9489183903312
"1886",24,0,1,19,102.449781659389,1,5,"7",13,26.6001965399868
"1887",25,0,1,21,102,1,2,"7",17,30.6275168444661
"1888",24,0,1,34,102.449781659389,0,4,"7",14,24.3628040106149
"1889",26,0,1,24,95,1,8,"7",12,20.6337965046218
"1890",24,1,1,21,102.449781659389,0,5,"5",13,12.4300011450144
"1891",28,0,1,33,81,1,9,"5",13,24.8600023373785
"1892",28,0,1,48,124,1,4,"5",18,57.4265966211072
"1893",32,0,1,38,89,1,14,"5",12,26.1029975953804
"1894",24,0,1,23,102.449781659389,1,7,"5",11,14.9160012497365
"1895",26,0,1,14,102.449781659389,1,11,"5",9,15.3137583930656
"1896",29,0,1,30,91,1,15,"5",8,31.0750037377985
"1897",24,0,1,35,117,0,5,"5",13,17.4019980849123
"1898",30,0,1,46,109,1,8,"5",16,33.4615641236735
"1899",28,0,1,26,102.449781659389,1,9,"5",13,27.7437593825127
"1900",28,1,1,34,88,1,10,"5",12,17.4517237437855
"1901",28,1,0,31,67,1,10,"5",12,35.9475631356499
"1902",27,1,1,32,81,1,6,"5",15,28.2906862028743
"1903",25,1,1,35,81,0,8,"5",11,11.9328006864163
"1904",32,0,1,34,102.449781659389,1,18,"5",8,22.374002275758
"1905",33,1,1,39,102.449781659389,1,16,"5",11,16.8053572289275
"1906",29,1,1,23,102.449781659389,1,13,"5",10,14.31936070439
"1907",24,0,1,31,119,1,1,"5",17,20.5343583699679
"1908",29,0,1,28,83,1,11,"5",12,42.1625678184626
"1909",32,0,1,38,101,1,10,"5",16,43.4552788403079
"1910",29,1,1,27,102.449781659389,1,12,"5",11,14.6674018009538
"1911",26,1,1,12,102.449781659389,0,12,"5",8,14.9160012497365
"1912",26,1,1,41,102.449781659389,1,4,"5",16,14.3690795763699
"1913",29,1,1,19,102.449781659389,0,14,"5",9,14.8165600041558
"1914",32,1,1,14,102.449781659389,1,21,"5",5,17.9489183903312
"1915",30,1,0,23,102.449781659389,1,12,"5",12,54.5428292317538
"1916",33,1,0,23,102.449781659389,1,11,"5",16,23.1197996780624
"1917",27,1,1,27,75,1,7,"5",14,13.1758027390948
"1918",30,0,1,43,109,1,8,"5",16,41.71507706625
"1919",31,0,1,45,111,1,9,"5",16,28.6884451313709
"1920",27,1,1,13,102.449781659389,1,11,"5",10,11.1870011165716
"1921",25,1,1,18,102.449781659389,1,7,"5",12,11.6842017819847
"1922",26,1,1,17,102.449781659389,1,8,"5",12,12.4300011450144
"1923",28,0,1,44,104,1,10,"5",12,9.74512132976355
"1924",32,1,1,25,72,1,14,"5",12,23.6170003613708
"1925",26,0,1,32,87,0,9,"5",11,24.8600023373785
"1926",29,1,1,20,102.449781659389,1,15,"5",8,16.606480350769
"1927",27,1,1,26,102.449781659389,0,11,"5",10,22.5728824210883
"1928",25,0,1,41,106,1,3,"5",16,46.985396122622
"1929",24,0,1,25,102.449781659389,1,5,"5",13,14.4685183690791
"1930",27,0,1,49,118,0,5,"6",16,25.8544049331466
"1931",28,0,1,30,103,1,7,"6",15,23.5672771106894
"1932",32,0,1,36,102.449781659389,1,18,"6",8,14.7171220326357
"1933",33,0,1,28,102.449781659389,1,15,"6",12,20.8823975279019
"1934",26,0,1,28,95,1,8,"6",12,25.8046832928534
"1935",32,0,1,32,102.449781659389,1,14,"6",12,15.7115177920943
"1936",28,0,1,40,91,0,10,"6",12,18.645002051816
"1937",25,1,1,28,102.449781659389,1,6,"6",13,27.3460034291605
"1938",33,0,1,36,102.449781659389,1,19,"6",8,46.9356847092443
"1939",27,0,1,34,101,1,5,"7",16,23.6170003613708
"1940",27,0,1,37,121,1,5,"7",16,19.5399620950048
"1941",24,0,1,37,102.449781659389,0,7,"7",11,37.2900041746565
"1942",28,0,1,26,102.449781659389,1,9,"7",13,24.4622395655056
"1943",28,1,1,35,65,1,10,"7",12,24.8600023373785
"1944",24,1,1,14,102.449781659389,1,7,"7",11,13.3249629980432
"1945",33,1,1,30,85,1,15,"7",12,23.6170003613708
"1946",31,1,1,34,70,1,13,"5",12,18.1478040251086
"1947",26,1,1,10,65,1,9,"5",11,13.9713215222598
"1948",24,1,1,22,102.449781659389,0,4,"5",14,12.4300011450144
"1949",33,1,1,33,90,1,15,"5",12,13.0763601690409
"1950",29,0,0,47,110,1,5,"5",18,50.3166441969438
"1951",28,0,1,54,102,1,5,"5",17,41.4167648832002
"1952",24,0,0,35,102.449781659389,0,2,"5",16,15.562363610565
"1953",32,0,1,31,102.449781659389,1,12,"5",14,47.8306310311519
"1954",29,1,1,20,67,1,14,"5",9,17.2031218867933
"1955",25,1,1,20,68,0,8,"5",11,14.9160012497365
"1956",32,1,1,37,88,0,15,"5",11,18.645002051816
"1957",24,0,1,34,102.449781659389,1,4,"5",14,24.8600023373785
"1958",25,0,1,22,102.449781659389,1,7,"5",12,17.2031218867933
"1959",34,1,1,16,102.449781659389,1,19,"5",9,15.8606796098462
"1960",26,1,1,22,102.449781659389,1,9,"5",11,19.8880013476145
"1961",27,1,1,37,102.449781659389,1,8,"5",13,27.2465622012171
"1962",25,1,1,19,102.449781659389,0,12,"5",7,11.4356005514707
"1963",26,0,1,34,94,1,8,"5",12,20.7829604243285
"1964",29,0,1,43,102.449781659389,1,10,"5",13,26.202437941257
"1965",33,0,1,38,97,1,17,"5",10,43.0078059283465
"1966",34,0,1,41,98,1,15,"5",13,25.8046832928534
"1967",29,0,1,30,102.449781659389,0,12,"5",11,16.6561962426754
"1968",33,0,1,48,101,1,14,"5",13,43.0078059283465
"1969",27,0,1,33,102.449781659389,1,13,"5",8,25.8544049331466
"1970",27,0,1,38,115,1,4,"6",17,42.5106010584583
"1971",24,0,1,32,102.449781659389,1,6,"6",12,15.7115177920943
"1972",33,0,1,44,122,1,9,"6",18,41.3173294658343
"1973",31,0,1,38,117,1,9,"6",16,43.5049964376483
"1974",33,0,1,45,105,1,13,"6",14,68.315282553629
"1975",34,0,1,36,113,0,12,"5",16,22.4237204921451
"1976",34,0,1,44,101,1,10,"5",18,34.0084799536539
"1977",28,0,1,39,102.449781659389,0,9,"5",13,21.6281991771185
"1978",32,0,1,36,113,1,13,"5",13,45.3943538209815
"1979",33,0,1,31,88,1,14,"5",13,42.5106010584583
"1980",34,0,1,25,102.449781659389,1,18,"5",10,29.8320025562927
"1981",28,1,1,22,102.449781659389,0,10,"5",12,12.7283201939444
"1982",29,1,1,41,93,0,11,"5",12,18.645002051816
"1983",27,1,1,29,117,1,5,"5",16,21.9265237782284
"1984",25,1,1,29,102.449781659389,1,6,"5",13,20.1366022030878
"1985",32,1,1,39,83,0,14,"5",12,20.3851998077716
"1986",27,0,1,35,103,0,6,"5",15,14.9160012497365
"1987",26,0,1,27,113,1,4,"5",16,34.4559576199494
"1988",30,0,0,38,124,1,6,"5",18,50.3166441969438
"1989",26,1,1,33,123,1,5,"5",15,22.4734420275048
"1990",28,0,1,42,102.449781659389,1,10,"5",12,19.291357516299
"1991",27,0,1,32,98,1,3,"5",18,24.4622395655056
"1992",31,0,1,12,102.449781659389,1,20,"5",5,15.562363610565
"1993",26,0,1,32,107,0,6,"5",14,28.6884451313709
"1994",24,0,1,31,102.449781659389,0,6,"5",12,18.645002051816
"1995",33,0,0,36,114,1,15,"5",12,32.5666038250493
"1996",26,0,1,32,119,0,4,"5",16,35.2514842833597
"1997",26,1,1,26,82,0,6,"5",14,25.4069204987139
"1998",34,0,1,40,89,1,16,"5",12,31.0750037377985
"1999",25,0,1,32,111,0,5,"5",14,22.8712011465031
"2000",33,0,1,44,104,0,13,"5",14,31.0750037377985
"2001",28,1,1,30,65,0,10,"5",12,28.5890021839181
"2002",25,1,1,14,102.449781659389,1,7,"5",12,24.8600023373785
"2003",27,1,0,14,73,0,8,"5",13,20.5840811902007
"2004",26,1,0,27,77,0,7,"5",13,23.4181204289917
"2005",29,1,1,18,74,1,11,"5",12,25.8544049331466
"2006",27,1,0,22,102.449781659389,1,8,"5",13,37.2900041746565
"2007",25,1,1,22,77,1,7,"5",12,24.3628040106149
"2008",31,1,0,38,98,1,7,"5",18,21.1310009593587
"2009",32,1,1,25,75,1,14,"5",12,26.6001965399868
"2010",26,0,1,28,97,1,7,"5",13,37.0414010537023
"2011",24,0,1,42,102.449781659389,1,6,"5",12,19.8880013476145
"2012",28,0,1,27,96,1,10,"5",12,15.9104006602611
"2013",29,0,1,43,99,1,6,"5",17,30.1303174635296
"2014",24,0,1,16,102.449781659389,1,7,"5",11,27.9923594832748
"2015",27,1,1,35,68,1,9,"5",12,16.1590034767987
"2016",29,0,1,51,83,1,10,"5",13,40.8201207779128
"2017",32,0,1,40,97,1,14,"5",12,40.273204482882
"2018",26,0,1,37,98,0,8,"5",12,18.5952809393662
"2019",32,0,1,48,95,1,14,"5",12,14.9160012497365
"2020",29,0,1,39,102.449781659389,1,11,"6",12,30.7766825121307
"2021",32,0,1,49,103,1,8,"6",18,31.8705176955183
"2022",31,0,1,33.540668241647,105,1,13,"6",12,29.0862065373893
"2023",30,0,1,27,102.449781659389,1,12,"6",12,29.1856392909096
"2024",24,1,1,25,102.449781659389,1,6,"6",12,26.5007630108818
"2025",30,1,1,16,86,0,12,"7",12,16.1590034767987
"2026",26,1,1,30,102,1,7,"7",13,32.5666038250493
"2027",25,1,1,34,95,1,6,"7",13,30.6772411231236
"2028",24,1,1,28,102.449781659389,1,6,"7",12,29.9314442539775
"2029",26,1,1,35,100,0,4,"7",16,27.3460034291605
"2030",25,1,1,24,102.449781659389,1,3,"7",16,34.1079187193689
"2031",30,1,1,20,81,1,14,"7",10,31.0750037377985
"2032",31,1,1,33.540668241647,102.449781659389,1,14,"7",11,21.8768021688112
"2033",33,1,1,33.540668241647,102.449781659389,0,21,"7",6,7.60716018962478
"2034",27,1,1,22,102.449781659389,1,11,"7",10,29.5833953623193
"2035",27,1,1,29,102.449781659389,1,10,"7",11,22.970638001449
"2036",26,1,1,20,102.449781659389,0,9,"7",11,14.9160012497365
"2037",31,1,1,27,85,1,15,"7",10,24.8600023373785
"2038",29,1,1,20,86,1,13,"7",10,20.0868779488733
"2039",32,1,1,23,79,1,16,"7",10,13.6730016885379
"2040",32,1,1,11,102.449781659389,1,18,"6",8,19.8880013476145
"2041",28,0,1,42,101,1,4,"6",18,29.8320025562927
"2042",27,0,1,33,100,1,8,"6",13,28.6884451313709
"2043",27,0,1,24,84,1,9,"6",12,18.645002051816
"2044",26,0,1,24,74,1,8,"6",12,15.1148794373992
"2045",28,1,1,33,102.449781659389,1,10,"6",12,14.0210420215578
"2046",28,1,1,25,86,0,8,"6",14,13.6730016885379
"2047",25,0,1,32,102.449781659389,1,7,"6",12,31.5722064181954
"2048",25,1,0,35,102.449781659389,0,1,"6",18,35.3509162998561
"2049",28,1,0,29,102.449781659389,1,9,"6",13,47.6814754647005
"2050",29,1,1,25,92,1,7,"6",16,31.8705176955183
"2051",24,0,1,28,102.449781659389,1,5,"6",13,22.0756834447582
"2052",34,1,1,10,102.449781659389,1,19,"6",9,11.6842017819847
"2053",25,1,1,25,102.449781659389,0,4,"6",15,23.6170003613708
"2054",26,1,1,25,102.449781659389,0,8,"6",12,12.529438388481
"2055",27,0,1,28,107,1,7,"6",14,31.5722064181954
"2056",26,1,1,22,102.449781659389,1,7,"6",13,19.3908040105933
"2057",33,1,1,19,102.449781659389,1,18,"6",9,20.5343583699679
"2058",29,1,0,28,102.449781659389,1,12,"6",11,19.8880013476145
"2059",25,1,1,12,102.449781659389,1,11,"6",8,14.31936070439
"2060",25,1,1,10,102.449781659389,0,7,"6",12,17.899201350547
"2061",32,0,1,32,93,1,14,"6",12,33.4615641236735
"2062",34,1,1,16,102.449781659389,0,18,"5",10,19.5399620950048
"2063",26,1,1,27,102.449781659389,1,4,"5",16,28.6884451313709
"2064",26,1,1,20,102.449781659389,0,9,"5",11,9.34736118011232
"2065",27,1,1,33.540668241647,102.449781659389,0,16,"5",5,14.1702000717664
"2066",34,1,1,18,69,0,19,"5",9,18.645002051816
"2067",30,0,1,41,113,1,7,"5",17,38.2843970609872
"2068",26,0,0,34,114,1,3,"5",17,27.7437593825127
"2069",28,0,0,42,126,0,4,"5",18,87.6563419491976
"2070",34,0,1,37,92,0,16,"5",12,34.5554030524216
"2071",24,0,0,22,102.449781659389,1,8,"5",10,24.3130755999973
"2072",24,0,1,44,127,0,6,"6",12,25.3074821383095
"2073",33,0,1,44,109,0,15,"6",12,40.6709645975779
"2074",30,0,1,42,102.449781659389,1,17,"6",7,13.6730016885379
"2075",30,0,1,42,97,1,12,"6",12,29.8320025562927
"2076",25,0,1,30,102.449781659389,1,6,"7",13,28.6884451313709
"2077",24,0,1,24,102.449781659389,1,4,"7",14,11.4356005514707
"2078",26,0,0,30,66,1,9,"7",11,25.2080362953571
"2079",26,0,1,33,78,1,8,"7",12,30.1303174635296
"2080",24,0,1,33.540668241647,102.449781659389,1,6,"7",12,40.4223667876428
"2081",25,0,1,38,102.449781659389,0,9,"7",10,14.1702000717664
"2082",31,0,1,46,109,1,9,"7",16,53.10096783739
"2083",32,0,1,38,93,1,12,"7",14,81.2921810349601
"2084",30,0,1,43,109,1,8,"7",16,42.7591944138703
"2085",26,0,1,40,105,1,6,"7",14,37.5883159109732
"2086",25,0,1,38,105,1,4,"7",15,37.2900041746565
"2087",32,0,1,36,104,1,14,"7",12,21.7773646486804
"2088",33,0,1,30,66,1,15,"7",12,54.990328925402
"2089",30,1,1,43,122,0,7,"7",17,14.4685183690791
"2090",26,1,0,34,103,1,8,"7",12,16.5070367701982
"2091",26,0,1,39,100,1,7,"5",13,20.733241619213
"2092",30,0,1,44,85,1,11,"5",13,31.0750037377985
"2093",27,0,1,26,81,1,9,"5",12,22.970638001449
"2094",34,0,1,43,102.449781659389,1,20,"5",8,12.4300011450144
"2095",30,0,0,47,105,1,6,"5",18,25.8544049331466
"2096",28,0,1,36,116,0,8,"5",14,7.45800061066333
"2097",25,0,0,26,102.449781659389,1,5,"5",14,19.8880013476145
"2098",29,0,0,45,121,1,5,"8",18,19.1421984940343
"2099",34,0,0,45,109,1,13,"9",15,28.6884451313709
"2100",34,0,0,53,121,1,10,"8",18,26.7493580209154
"2101",28,0,0,52,126,0,5,"8",17,39.8257265162411
"2102",24,0,0,39,120,0,1,"8",17,24.8600023373785
"2103",29,0,0,40,78,1,10,"8",13,44.4496808940865
"2104",27,0,0,37,54,1,7,"8",14,31.0750037377985
"2105",28,0,0,37,60,0,8,"8",14,16.0595590431506
"2106",32,0,0,33,98,1,14,"8",12,28.6884451313709
"2107",25,0,0,40,102.449781659389,1,7,"8",12,21.2304429670815
"2108",31,0,0,32,94,1,15,"8",10,11.9825208075542
"2109",28,0,0,36,128,1,5,"9",17,37.6877613735775
"2110",32,0,0,43,94,1,10,"9",16,98.3958669723208
"2111",32,0,0,34,98,1,14,"9",12,34.5554030524216
"2112",26,0,0,29,105,1,4,"9",16,24.4125177243113
"2113",24,0,0,32,102.449781659389,0,2,"9",16,28.0918032721131
"2114",30,0,0,24,102.449781659389,0,14,"9",10,16.904800323542
"2115",27,0,0,25,87,0,8,"9",13,14.8165600041558
"2116",25,0,0,20,71,0,6,"9",13,15.3137583930656
"2117",24,0,0,25,117,1,5,"9",13,54.5428292317538
"2118",24,0,0,24,94,1,7,"9",11,20.5343583699679
"2119",33,0,0,36,102.449781659389,1,15,"9",12,30.1303174635296
"2120",25,0,0,27,88,0,7,"9",12,24.8600023373785
"2121",25,0,0,30,85,0,4,"9",15,29.2850768175936
"2122",28,0,0,36,102,1,9,"9",13,31.0750037377985
"2123",25,0,0,21,102.449781659389,1,9,"9",10,19.3908040105933
"2124",31,0,0,43,102.449781659389,1,11,"9",14,22.0259596808232
"2125",26,0,0,39,102.449781659389,1,7,"9",13,35.1520469888944
"2126",27,0,0,33,116,1,5,"9",16,38.6821536616442
"2127",28,1,0,26,102.449781659389,0,10,"9",12,25.3572009399533
"2128",25,0,0,37,102.449781659389,1,2,"9",17,21.9762431246649
"2129",26,0,0,35,82,1,7,"9",13,19.8880013476145
"2130",28,0,0,39,114,1,4,"9",18,63.3930041354186
"2131",26,1,0,18,102.449781659389,1,8,"9",12,20.1366022030878
"2132",28,1,0,21,65,0,10,"9",12,33.4615641236735
"2133",27,1,0,22,84,0,11,"9",10,13.9215981023282
"2134",24,1,0,18,102.449781659389,0,8,"9",10,17.4019980849123
"2135",30,0,0,48,105,1,6,"9",18,99.5891521220458
"2136",26,0,0,40,101,0,4,"9",16,38.2346833385792
"2137",29,0,0,44,108,0,7,"9",16,43.057524850313
"2138",32,0,0,36,93,1,11,"9",15,43.7536044209579
"2139",26,0,0,34,96,0,8,"9",12,27.3460034291605
"2140",28,0,0,20,92,1,8,"9",14,30.3291959659241
"2141",25,0,0,23,107,1,6,"9",13,28.6884451313709
"2142",25,1,0,27,102.449781659389,0,7,"9",12,7.35856100230235
"2143",29,0,0,39,106,0,7,"9",16,40.9692769692218
"2144",26,0,0,33,102.449781659389,1,6,"9",14,34.8039962361142
"2145",27,0,0,24,102.449781659389,0,3,"9",18,37.2900041746565
"2146",34,0,0,53,98,1,11,"9",17,34.8039962361142
"2147",32,0,0,32,102.449781659389,1,8,"9",18,34.4062438391187
"2148",27,1,0,38,73,0,10,"9",11,15.3137583930656
"2149",31,0,0,49,119,0,8,"9",17,43.0078059283465
"2150",24,1,0,33,102.449781659389,1,4,"9",14,34.4559576199494
"2151",24,1,0,24,102.449781659389,0,7,"9",11,39.7760027709885
"2152",32,1,0,42,82,1,12,"9",14,33.4615641236735
"2153",25,0,1,34,102.449781659389,1,5,"9",14,25.6057987294393
"2154",31,0,0,37,102.449781659389,1,9,"9",16,35.4006445902131
"2155",25,0,0,31,115,1,6,"9",13,42.0133942556732
"2156",25,0,0,28,77,0,5,"9",14,44.0022062756048
"2157",27,0,0,34,101,1,7,"9",14,34.4559576199494
"2158",34,0,0,40,97,1,16,"9",12,42.311726289566
"2159",29,0,0,34,110,1,11,"9",12,36.6933600061497
"2160",25,0,0,28,86,0,5,"9",14,23.9153154700255
"2161",30,0,0,43,126,1,8,"9",16,39.5274090012745
"2162",32,0,0,36,102.449781659389,0,13,"9",13,28.7878770699831
"2163",34,0,0,32,96,0,16,"9",12,43.2066765009339
"2164",27,0,0,40,117,0,5,"9",16,28.6884451313709
"2165",33,0,0,44,111,1,10,"9",17,68.8621836452564
"2166",31,0,0,39,102.449781659389,1,11,"9",14,79.7011475303749
"2167",30,1,0,23,67,1,12,"9",12,33.5610040153668
"2168",32,0,0,43,102.449781659389,0,8,"9",18,22.970638001449
"2169",29,0,0,24,102.449781659389,1,11,"9",12,32.9643652780298
"2170",24,0,0,36,102.449781659389,0,6,"9",12,42.0133942556732
"2171",33,0,0,31,102,1,15,"9",12,32.6660475587043
"2172",27,0,0,42,95,0,6,"9",15,59.6640052262247
"2173",33,0,0,35,102.449781659389,1,14,"9",13,38.2843970609872
"2174",27,1,0,29,102.449781659389,1,9,"9",12,12.4300011450144
"2175",24,0,0,27,102.449781659389,0,6,"9",12,17.0539593272025
"2176",34,0,0,22,64,0,16,"9",12,105.157820209282
"2177",27,0,0,35,102.449781659389,1,3,"9",18,51.1618789963569
"2178",25,0,0,22,102.449781659389,0,7,"9",12,35.4503583132348
"2179",28,0,0,39,118,1,12,"9",10,29.5833953623193
"2180",32,0,1,41,104,1,11,"9",15,41.4167648832002
"2181",28,0,0,20,107,0,7,"9",15,19.8880013476145
"2182",31,1,0,36,118,1,11,"9",14,35.8481280676297
"2183",31,1,0,32,71,1,13,"9",12,8.30324015956971
"2184",27,0,0,39,114,1,7,"9",14,23.2192433727036
